year,geography,occupancy_label,target,typology_column,n_obs,r_squared,mse,coef_const,pval_const,coef_typology_At Risk of Becoming Exclusive,pval_typology_At Risk of Becoming Exclusive,coef_typology_At Risk of Gentrification,pval_typology_At Risk of Gentrification,coef_typology_Becoming Exclusive,pval_typology_Becoming Exclusive,coef_typology_Early/Ongoing Gentrification,pval_typology_Early/Ongoing Gentrification,coef_typology_High Student Population,pval_typology_High Student Population,coef_typology_Low-Income/Susceptible to Displacement,pval_typology_Low-Income/Susceptible to Displacement,coef_typology_Ongoing Displacement,pval_typology_Ongoing Displacement,coef_typology_Stable Moderate/Mixed Income,pval_typology_Stable Moderate/Mixed Income,coef_typology_Stable/Advanced Exclusive,pval_typology_Stable/Advanced Exclusive,coef_typology_Unavailable or Unreliable Data,pval_typology_Unavailable or Unreliable Data,coef_majority_typology_At Risk of Becoming Exclusive,pval_majority_typology_At Risk of Becoming Exclusive,coef_majority_typology_At Risk of Gentrification,pval_majority_typology_At Risk of Gentrification,coef_majority_typology_Becoming Exclusive,pval_majority_typology_Becoming Exclusive,coef_majority_typology_Early/Ongoing Gentrification,pval_majority_typology_Early/Ongoing Gentrification,coef_majority_typology_High Student Population,pval_majority_typology_High Student Population,coef_majority_typology_Low-Income/Susceptible to Displacement,pval_majority_typology_Low-Income/Susceptible to Displacement,coef_majority_typology_Ongoing Displacement,pval_majority_typology_Ongoing Displacement,coef_majority_typology_Stable Moderate/Mixed Income,pval_majority_typology_Stable Moderate/Mixed Income,coef_majority_typology_Stable/Advanced Exclusive,pval_majority_typology_Stable/Advanced Exclusive,coef_majority_typology_Unavailable or Unreliable Data,pval_majority_typology_Unavailable or Unreliable Data
2018,Clayton,Investment_Property,denial_rate,typology,44,0.12677456112445817,0.02440238399061119,0.24920634920634904,0.01429003877463678,0.007547823908118062,0.9474664348362889,0.010008051803717555,0.9264279396842319,,,-0.04920634920634917,0.8012380418688348,,,0.11174055480778172,0.30268664264114437,,,0.15152625152625177,0.22465217476840527,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Investment_Property,conversion_rate,typology,44,0.11563064382608057,0.016381437309726347,0.6485566448801742,7.110046826387593e-10,-0.11614555694277054,0.2205133731966111,-0.1279890882802287,0.15501580488350536,,,-0.14855664488017417,0.3561297399320478,,,-0.1460095011914756,0.10386364044660319,,,-0.2178248370055093,0.036676793832329045,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Principal_Residence,total_apps,typology,45,0.3984339173092273,22262.993461538463,108.00000000000017,0.2502452483226929,316.3749999999999,0.005855055263099944,40.53846153846154,0.6950770988325196,,,-49.00000000000007,0.7925846459031677,,,-20.200000000000028,0.8430819607325204,,,127.59999999999994,0.2823378385661086,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Principal_Residence,denial_rate,typology,45,0.06433820046403882,0.018578423777812485,0.4162464985994401,1.590572744576091e-05,-0.046197589370660985,0.6437588304287662,0.050319183812806006,0.594611523032224,,,-0.041246498599439574,0.8085317006347275,,,0.03497373604484408,0.7077098578318884,,,-0.0030066903714589532,0.9777100709468207,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Principal_Residence,conversion_rate,typology,45,0.052888978446513524,0.010479634288444728,0.43551125876707286,3.339806263966775e-08,0.023384119468048553,0.7551108040993182,-0.0467029178059072,0.5111764389514649,,,-0.011782445207750653,0.9265424151264066,,,-0.021607207825188844,0.7576938100353305,,,-0.005912470673534689,0.9416854676316362,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Second_Residence,total_apps,typology,37,0.15185615345959214,15.889841764841764,3.0000000000000027,0.3374891666136356,3.624999999999999,0.30052378573654337,-0.5555555555555581,0.8714298031122282,,,-2.0000000000000013,0.7102308910293489,,,-0.38461538461538525,0.9081842716951121,,,0.7500000000000011,0.8436695743450312,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Second_Residence,denial_rate,typology,35,0.07849214728882437,0.1193153476184939,0.12499999999999979,0.6390661635232266,0.32648809523809563,0.27713688660735697,0.4212962962962968,0.15897324849504274,,,,,,,0.3515567765567767,0.2243859738759687,,,0.1924603174603176,0.576220830588842,,,,,,,,,,,,,,,,,,,,,,,,
2018,Clayton,Second_Residence,conversion_rate,typology,37,0.12442529493502852,0.10861938460896793,0.8000000000000004,0.0036761032449897234,-0.3327380952380952,0.2513418606721833,-0.4629629629629628,0.11011580655066966,,,-0.7999999999999996,0.07934598009308878,,,-0.33632478632478624,0.22803263991415587,,,-0.31041666666666645,0.3272012365859229,,,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Investment_Property,total_apps,typology,110,0.13569982504863132,107.50758443107281,40.000000000000014,9.285389248000242e-07,-20.076923076923094,0.011975203831363213,-28.500000000000014,0.009770246262871483,,,-25.000000000000018,0.022900461311946545,-19.66666666666667,0.049184692172277965,-17.7692307692308,0.032980245228926605,-32.00000000000001,0.017550576764082348,-22.930232558139547,0.004197157697318829,-29.800000000000022,0.00137292940227032,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Investment_Property,denial_rate,typology,109,0.10822141164212096,0.01796004889079883,0.3613445378151259,0.0004157729982228968,-0.16139699434961294,0.11475479474928191,-0.22245564892623682,0.11500852577686634,,,-0.161344537815126,0.34869402619244816,-0.0909741674447554,0.4779591266098626,-0.13057391001932633,0.22208429414702177,-0.19467787114845922,0.2586438337161542,-0.1618697037007036,0.112899345999453,0.026274509803921528,0.8228655437077927,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Investment_Property,conversion_rate,typology,110,0.13272843284625413,0.02222875307846965,0.49523809523809514,1.8133499055373643e-05,0.1272117551625226,0.26212302664576625,0.30021645021645027,0.05647684921886271,,,-0.20952380952380972,0.1811216461617551,0.06784254392950057,0.6339394223394508,0.0943230682361117,0.4266760436151382,0.12976190476190486,0.49746812119390593,0.08498845746215195,0.4519407821074307,0.007490842490842781,0.9542267713361146,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Principal_Residence,total_apps,typology,109,0.25821124464883394,13461.564393056628,257.50000000000057,0.0033439660043979853,89.24358974358925,0.31199516616659784,-126.50000000000037,0.39587680947311954,,,-84.49999999999955,0.4870569687238241,-89.8333333333342,0.4184949233387335,-85.50000000000037,0.35498226765705587,-235.50000000000065,0.11558086843309426,53.709302325580786,0.5412949637690156,94.69999999999924,0.3523405861079909,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Principal_Residence,denial_rate,typology,109,0.15916760388960627,0.0037138132336887444,0.42115427058044536,2.4889982904584263e-15,-0.1651716984327314,0.0005308577021899812,-0.11812396755014279,0.1327006629398748,,,-0.19534997208892277,0.0027530825768306063,-0.1813776205047919,0.002342858102173765,-0.14913375710171528,0.002624524357506364,-0.1858601529333871,0.01895588554152418,-0.18226745501950178,0.0001403485710114795,-0.18645787464798103,0.0006900744913332582,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Principal_Residence,conversion_rate,typology,109,0.17511073951515277,0.0028960712994297627,0.42877073906485663,1.8245295667262654e-18,0.145605554773685,0.0005421191350991749,0.09794681818705187,0.15773288697879326,,,0.1592636457689755,0.0055515055690104585,0.15704714973449901,0.0028244604664013112,0.11254760809186934,0.009691291619732801,0.16213835184423434,0.02041017387206907,0.1578749188964199,0.0001842976362022793,0.1575807975474769,0.001132611238408552,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Second_Residence,total_apps,typology,101,0.03420513138809922,6.6816985645933,4.500000000000003,0.02023801505307425,-0.5526315789473717,0.7779733501337791,2.4999999999999996,0.4505104483747595,,,-1.999999999999994,0.45968576076030876,-1.5000000000000104,0.5433592834491511,0.22727272727272463,0.9128401639394282,,,-0.4250000000000045,0.8281054502534666,-1.0000000000000053,0.6691663907316676,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Second_Residence,denial_rate,typology,96,0.1226275970455728,0.08460895652979704,0.6666666666666669,0.0025734524488880426,-0.378078078078079,0.09001139279817785,0.33333333333333603,0.3727819846681415,,,-0.6666666666666679,0.030844139625124778,-0.6666666666666674,0.030844139625124885,-0.35825396825396805,0.13150827065999438,,,-0.38947368421052686,0.08068434412089384,-0.39583333333333415,0.1360449465404306,,,,,,,,,,,,,,,,,,,,,,
2018,Cobb,Second_Residence,conversion_rate,typology,101,0.1025141489690069,0.08156513940939904,0.24999999999999917,0.23789386428295478,0.3298245614035099,0.13002460984698505,-0.249999999999999,0.49452014486116325,,,0.7499999999999998,0.01344247272682394,0.2833333333333349,0.2997266715675775,0.25924832743014636,0.2600676710611708,,,0.2958784271284276,0.17335607889257124,0.31250000000000083,0.22842820438975062,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Investment_Property,total_apps,typology,98,0.2522073044573382,113.09982993197278,51.499999999999964,3.2820373865148516e-09,-32.23333333333332,0.000140696273448131,-37.08333333333334,3.257553856051484e-05,-42.833333333333336,5.646778040675109e-05,-33.16666666666665,0.0015059455086712686,,,-28.277777777777757,0.0007825255548517051,,,-36.499999999999986,2.7036845537447536e-05,-44.00000000000003,0.0001470481458842909,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Investment_Property,denial_rate,typology,98,0.22502955577873107,0.023214031202203868,0.23372018052869178,0.04046764627422633,0.010450132618872478,0.9284850929998469,0.19174157267200065,0.11783723889378939,0.0919208451123338,0.5281171827990523,0.2172602116281708,0.13790833024966304,,,0.04253246784879991,0.7159311327427049,,,-0.06590924750036739,0.5784680684636792,-0.10872018052869172,0.4958444377066441,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Investment_Property,conversion_rate,typology,98,0.1365428980707165,0.023909006559465786,0.5896262395118224,1.4143958579862812e-06,-0.03903329401126822,0.7412214513345338,-0.1684558419827294,0.17504330724012793,-0.006292906178489099,0.9660163930427811,-0.1574473073328904,0.28795537023719103,,,-0.045232822938809286,0.7029613611956405,,,0.03984935597572076,0.7404926867034058,-0.0003405252261081265,0.998320770218178,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Principal_Residence,total_apps,typology,100,0.16091329721255843,17259.632447065942,316.4999999999999,0.0015241717727569467,-63.49999999999977,0.5271196210339246,-225.9999999999997,0.03334263128802171,-84.4999999999996,0.5008557102897018,-226.8333333333331,0.07291266223282347,,,-129.84482758620658,0.19798098087927232,,,-91.65789473684175,0.3703738691540007,-10.499999999999787,0.9390606858942788,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Principal_Residence,denial_rate,typology,100,0.09347503023591652,0.011601528897868117,0.3808964416058398,6.191842421174247e-06,-0.07535395475680212,0.3605786280501434,-0.007506642943417144,0.9304457931369126,-0.17594621292679716,0.0894626797147671,-0.05942470324821414,0.5635422680350297,,,-0.06986612682828448,0.3969717944388558,,,-0.08393443722220655,0.3173194446221411,-0.18049537208712296,0.11141096476493326,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Principal_Residence,conversion_rate,typology,100,0.10220693976757644,0.011151227531715182,0.44356315900711585,1.4475007781933397e-07,0.08607640734804388,0.28716091780217223,0.009297021408617406,0.9122020751705862,0.1856922952305847,0.06786801541317192,0.08623156108611185,0.3931198827011766,,,0.07353736522286536,0.3632956893892879,,,0.0868543905967066,0.29136668990022346,0.17638323606123096,0.11256142456264234,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Second_Residence,total_apps,typology,82,0.10975646798725691,7.485380512998878,2.4999999999999996,0.22348781616730673,2.115384615384619,0.3201110944284818,-0.05555555555555458,0.9803800622141008,0.5000000000000029,0.8626468676246487,-0.9999999999999969,0.7294132612138782,,,1.9545454545454577,0.3611331831871474,,,0.6764705882352965,0.75424919800632,-0.9999999999999991,0.7294132612138776,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Second_Residence,denial_rate,typology,75,0.0453148137506586,0.14445918801141122,0.41666666666666585,0.14750587123639886,0.0651862026862034,0.8258354696776218,0.16666666666666746,0.6018310564287305,-0.4166666666666671,0.40055664998927487,0.08333333333333297,0.8364586774669832,,,-0.017745217745217118,0.9526265837970475,,,0.043772893772894395,0.886474466049417,-0.16666666666666713,0.6798610273799056,,,,,,,,,,,,,,,,,,,,,,
2018,DeKalb,Second_Residence,conversion_rate,typology,82,0.09084742839725712,0.11635904086723284,0.5833333333333344,0.02442393769305801,-0.15607448107448224,0.5554355446783296,-0.38888888888888984,0.1700928456562681,-0.3333333333333336,0.3562708900814313,-0.08333333333333384,0.8171206688076422,,,-0.09583333333333416,0.718856261850258,,,-0.22047152194211103,0.4140898136964065,0.16666666666666569,0.6439034374879526,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Investment_Property,total_apps,typology,68,0.24337142062237083,214.77828375668446,71.00000000000007,2.659768700298613e-05,-52.90909090909099,0.001911806159950238,-44.500000000000135,0.023253668661346937,,,-42.00000000000013,0.03181794357299844,,,-41.00000000000009,0.016059507398522462,-65.00000000000011,0.004577914428662983,-48.96875000000004,0.0030259449076835694,-59.63636363636371,0.000534693438074206,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Investment_Property,denial_rate,typology,68,0.08735879847165917,0.026067874624500477,0.22641509433962317,0.1927576923672571,0.07138155345702465,0.6923269102142198,0.07566823899371031,0.7205217978983971,,,-0.10186312301345818,0.6302308682562838,,,0.09151713790181992,0.6175122407691499,-0.026415094339623135,0.9138276670448868,-8.7145000523009e-05,0.9996033025400725,-0.048367006064262114,0.7885339977492634,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Investment_Property,conversion_rate,typology,68,0.09872337603280568,0.0319412896819894,0.5774647887323944,0.003552872326342367,0.00891520554233699,0.9643660041909866,-0.024669757676493542,0.9160403396917454,,,0.14924328580176704,0.5243100881445517,,,-0.03802076644262736,0.8511959444440184,0.08920187793427214,0.7414102490191593,0.043760102172014925,0.8215933105620196,0.15514704387943845,0.4380378274593567,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Principal_Residence,total_apps,typology,68,0.14360563153333783,48159.36601771391,840.0000000000013,0.0006553311899282247,-500.36363636363757,0.04468565462792418,-722.5000000000017,0.014228491599491112,,,-610.5000000000018,0.0369701539019111,,,-543.8750000000019,0.03205577240666213,-767.0000000000016,0.023675988784546527,-502.281250000001,0.038404252646492415,-410.00000000000136,0.09811122120172089,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Principal_Residence,denial_rate,typology,68,0.6093387337843004,0.002769145323044968,0.2859531772575249,3.605004358980307e-06,-0.020399290993003222,0.7285849044631738,0.18590931391271304,0.008768654175020462,,,0.0223231342445932,0.746044082782013,,,0.048904384023595454,0.41374571175123753,0.31782040764813535,0.00016964731495632023,-0.04954336697221762,0.38729791896355226,-0.06763308147590774,0.252311791140058,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Principal_Residence,conversion_rate,typology,68,0.5382736029469919,0.0030434983686747578,0.5083333333333337,3.768124198641321e-12,0.06813403380887206,0.27112043546739933,-0.1224897326292852,0.09376268054643411,,,0.003058532661414093,0.9662246640602699,,,-0.011466106006866254,0.8545821133674794,-0.2206621004566211,0.01009456301779105,0.08477479046367473,0.1603746269940153,0.10727188855114228,0.08544962316369936,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Second_Residence,total_apps,typology,60,0.06800002609739553,22.67452380952381,11.000000000000002,0.03441951716664849,-4.4000000000000075,0.41136292974320077,-8.000000000000009,0.20290916460006267,,,-7.000000000000005,0.26436074827686834,,,-2.428571428571429,0.6557053286838511,,,-4.928571428571436,0.3434827445156704,-5.500000000000009,0.3053472454867246,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Second_Residence,denial_rate,typology,60,0.11236078134238237,0.08423019747262009,0.250000000000002,0.42179230403202694,0.09196078431372315,0.7775586323891975,0.24999999999999814,0.5114548816147373,,,0.24999999999999792,0.5114548816147373,,,0.255952380952379,0.44158521949508933,,,-0.014980158730161064,0.962160193010254,-0.016883116883119352,0.9586213861107431,,,,,,,,,,,,,,,,,,,,,,
2018,Fulton,Second_Residence,conversion_rate,typology,60,0.0746567605394437,0.07447756601789489,0.5454545454545443,0.06581982264551543,-0.016645021645020797,0.9566180609023814,-0.04545454545454479,0.898779253206053,,,-0.04545454545454469,0.8987792532060531,,,-0.1464202464202462,0.6390857020918316,,,0.07039270253556021,0.8126379759035927,0.1021736596736604,0.73857259453075,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Investment_Property,total_apps,typology,113,0.07398503374446608,346.71772738970367,21.02631578947368,5.865970627334774e-10,,,0.47368421052631904,0.9727165514105858,,,-18.02631578947369,0.35227233503605115,,,-0.9573502722323104,0.8388550060580218,,,9.624847001223989,0.025213712191720725,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Investment_Property,denial_rate,typology,113,0.03302892382258393,0.014004483073904242,0.20685296687843371,2.8361046248061287e-18,,,0.02341019101630303,0.7903040245977597,,,-0.20685296687843371,0.09453075301476208,,,-0.028138276343169007,0.34792014484434375,,,-0.00840221472070507,0.7558261390623885,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Investment_Property,conversion_rate,typology,113,0.03890769277032524,0.02026155142420526,0.6390629823350533,6.394379914324102e-50,,,-0.08589556152057361,0.417906994509018,,,0.027603684331613643,0.8519032496078113,,,0.039473053902888355,0.27400018112201846,,,-0.027391285502701535,0.40000537600861596,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Principal_Residence,total_apps,typology,113,0.2868291623443623,62080.620641098954,381.9210526315793,2.5190688720458172e-15,,,-269.42105263157873,0.14797764966688678,,,-361.9210526315793,0.16385984356789476,,,-236.403811252269,0.00027441629411865856,,,147.9859241126066,0.010397467799324246,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Principal_Residence,denial_rate,typology,113,0.09353791575370662,0.003652717849942384,0.29776022227910703,9.122617957581104e-54,,,0.0077210611433528725,0.8636382498581705,,,0.03557311105422645,0.5712160959764403,,,0.03652064831150557,0.018302554259690462,,,-0.011634050303468549,0.39984659469255723,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Principal_Residence,conversion_rate,typology,113,0.13030612793195484,0.0032122478856164705,0.5364815704868691,1.816206328708997e-82,,,-0.023036803045008575,0.5850070131943093,,,-0.03648157048686898,0.53580536886552,,,-0.04250274012341179,0.003633827601015698,,,0.011424581150641516,0.3780695050356505,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Second_Residence,total_apps,typology,104,0.16894450373049863,30.670911401939556,5.42105263157895,5.3887246114665554e-08,,,-1.4210526315789545,0.8053273876062109,,,-2.4210526315789425,0.6746540887182326,,,-1.4210526315789465,0.3594396291478926,,,4.392900856793146,0.0007573250092675093,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Second_Residence,denial_rate,typology,102,0.07871261540397934,0.0748350220585109,0.33805428805428817,6.904711529704173e-11,,,0.661945711945712,0.021965323278720285,,,-0.33805428805428817,0.23729185916779677,,,-0.03234000234000246,0.6787768059532904,,,-0.06238345495941449,0.32379739028796317,,,,,,,,,,,,,,,,,,,,,,,,
2018,Gwinnett,Second_Residence,conversion_rate,typology,104,0.059676543663120696,0.06791893638086763,0.5011532885758895,4.384261895692917e-20,,,-0.5011532885758896,0.06700909979102597,,,-0.16781995524255577,0.5365728404845688,,,0.04464396972136897,0.5401812468787763,,,0.07572306603285975,0.2059073251039956,,,,,,,,,,,,,,,,,,,,,,,,
2019,Atlanta_City+Buffer,Investment_Property,total_apps,typology,188,0.1804842928215502,278.7943789828734,26.63636363636356,6.913471944561353e-07,-2.4030303030303184,0.6916257503566411,1.015810276679828,0.8718974106710216,-1.0363636363636393,0.9109690902096288,-8.511363636363638,0.287208510851645,-11.01136363636363,0.16900930646335846,5.535064935064918,0.35199354983474684,16.517482517482502,0.019889550935653873,-8.036363636363642,0.1706762836892954,-14.636363636363633,0.033008662827103866,,,,,,,,,,,,,,,,,,,,,,
2019,Atlanta_City+Buffer,Investment_Property,denial_rate,typology,188,0.1556632334828726,0.01956124562329522,0.24935785904685362,3.742371327447063e-08,-0.03267789547090444,0.519765098228886,-0.04549434028717467,0.38908059760588953,0.11764811466879702,0.1309053094227536,-0.04225216541098824,0.52779040303265,0.16389971671072143,0.015089853970037159,0.07251486455527073,0.1461834186963972,0.03600216301610318,0.5417163491085234,-0.0417186898092496,0.39507099545797253,-0.044476017860665254,0.4367226253931573,,,,,,,,,,,,,,,,,,,,,,
2019,Atlanta_City+Buffer,Investment_Property,conversion_rate,typology,188,0.10365945886270589,0.01950450935117632,0.5242305043441411,5.079101187749644e-25,0.04380625457693814,0.38771389129211187,0.029275652463893763,0.5786328996735237,-0.07010820022183668,0.3663527076001589,0.06760740224115663,0.3120875183802349,-0.10465604736836795,0.11836539513804846,-0.027066810945907037,0.5860431827103386,-0.03006840885091977,0.6097247890801473,0.07228920766323585,0.14080770324037514,0.016714661601025527,0.7695807236451347,,,,,,,,,,,,,,,,,,,,,,
