year,geo_group,occupancy_label,target,n_obs,r_squared,mse,coef_const,pval_const,coef_udp_Vulnerable,pval_udp_Vulnerable,coef_udp_Gentrifying,pval_udp_Gentrifying
2019,City_Counties,Second_Residence,conversion_rate,254,0.0025973067530256078,0.11222274307528493,0.6469745396756319,1.3566060601905483e-67,-0.030057297758390028,0.5267754406044193,0.028989179145229423,0.7113229379827846
2019,Non_City_Counties,Investment_Property,total_apps,377,0.0023270613162167386,64.71805918948776,10.503703703703707,8.771872900000786e-67,-0.5139077853363518,0.5898482600649212,1.940740740740739,0.478690594268807
2019,Non_City_Counties,Investment_Property,denial_rate,375,0.015980493983970168,0.027957355571229147,0.10647694275292946,2.3914236586650033e-22,0.04507895016700906,0.02349340001442301,0.06481492327577867,0.2553182674297319
2019,Non_City_Counties,Investment_Property,conversion_rate,377,0.004959085927807472,0.03985916298310219,0.7041963954205234,2.3535004653704493e-188,-0.021465461016858967,0.3644337688828032,-0.07466266359920985,0.2723561206359443
2019,Non_City_Counties,Principal_Residence,total_apps,384,0.13614649530981815,15195.165056818185,201.37454545454545,1.978692142857079e-90,-107.8945454545455,5.675191522433263e-13,-115.3745454545455,0.006202319061475988
2019,Non_City_Counties,Principal_Residence,denial_rate,383,0.08908196227263321,0.006792839626327417,0.11867764482199619,3.0640576886910077e-77,0.05141863947029584,1.947989696152229e-07,0.09758039274949909,0.0005567084452452964
2019,Non_City_Counties,Principal_Residence,conversion_rate,384,0.10066534244274972,0.00853790485826626,0.6865478428012302,2.1041457249144884e-308,-0.06340236712137474,1.0420897617602976e-08,-0.1075358249607358,0.0006885742077019401
2019,Non_City_Counties,Second_Residence,total_apps,323,0.062123498722018944,10.182381763206287,4.394308943089431,4.5390365248684325e-64,-1.971773731821827,7.12146854246421e-06,-1.2276422764227624,0.3547534579157894
2019,Non_City_Counties,Second_Residence,denial_rate,301,0.005004996353004554,0.06302761509401184,0.1288198276735394,1.7043914435846623e-13,0.023056074202362387,0.5135718317835543,0.11284683899312732,0.280369328978605
2019,Non_City_Counties,Second_Residence,conversion_rate,323,0.003208437139136322,0.10497417737592797,0.6713335204764639,6.928955486541481e-103,0.027112712476811164,0.5368424403363916,-0.10188907603201941,0.4492865335726698
2020,City_Counties,Investment_Property,total_apps,327,0.08182077085332684,70.76664897635442,8.021621621621623,4.766895525232312e-31,4.355571360834524,2.0036448844893574e-05,6.978378378378385,5.862818304456923e-05
2020,City_Counties,Investment_Property,denial_rate,325,0.01517128133383483,0.039300517684573995,0.14111136108707373,1.7755067861740581e-19,0.05236979210908394,0.028785669709551126,0.03431317935847518,0.3961693387496972
2020,City_Counties,Investment_Property,conversion_rate,327,0.06229931677950695,0.04684229190859611,0.6712970347443361,4.107619416672232e-133,-0.11567264527587989,1.092517381606443e-05,-0.09782606847461263,0.027196044285314486
2020,City_Counties,Principal_Residence,total_apps,334,0.053753720315839804,11310.534956312418,150.25263157894727,1.766882544988665e-56,-54.580217785843885,1.9290678708739773e-05,-19.502631578947366,0.36780810735422687
2020,City_Counties,Principal_Residence,denial_rate,334,0.11472751350655264,0.007915864993035284,0.09659447214407554,9.035177190684661e-39,0.061320954319460455,1.367983593307939e-08,0.07615108491925979,3.306107839494842e-05
2020,City_Counties,Principal_Residence,conversion_rate,334,0.12426186782928939,0.010045584608572793,0.6971434251421187,6.572365658475366e-243,-0.07562677691516337,6.146364452450206e-10,-0.07867175703175552,0.00013628034533912434
2020,City_Counties,Second_Residence,total_apps,262,0.021137606628504613,11.386997104687275,3.963414634146343,7.107834274209335e-37,-1.0167479674796756,0.03255139234367946,-1.0503711558854723,0.16573433801879894
2020,City_Counties,Second_Residence,denial_rate,247,0.0036959910026758136,0.057500447832800755,0.1199256010944322,2.842476336468781e-09,0.017681861865143395,0.6098820465425495,-0.03767451884335002,0.49391131870166016
2020,City_Counties,Second_Residence,conversion_rate,262,0.00587018474093004,0.10247430211888878,0.6982326684155955,1.2597441311971903e-79,-0.030009676592603455,0.5043065977596269,0.06370660004541223,0.37500427756948873
2020,Non_City_Counties,Investment_Property,total_apps,373,0.0022673503057364375,58.45094483054096,9.63940520446097,2.4246169868107848e-63,0.3395421639600883,0.7111308983077129,-2.083849648905414,0.4235822055362256
2020,Non_City_Counties,Investment_Property,denial_rate,369,0.013629828993843462,0.03716715398776413,0.1375362737936897,1.1570894712748403e-26,0.016128795748915188,0.48787850824938583,0.14394520768779193,0.02886205419046014
2020,Non_City_Counties,Investment_Property,conversion_rate,373,0.018844485189823845,0.04631423593309134,0.6611417504221482,3.4965455921480906e-167,-0.022056946519672552,0.3929349248600026,-0.1898454541258519,0.009898093602418969
2020,Non_City_Counties,Principal_Residence,total_apps,385,0.15424595337838298,18497.846971564686,226.8581818181819,8.332672191794583e-93,-127.71956795679569,1.1407566539323288e-14,-137.6359595959595,0.003108322653427887
2020,Non_City_Counties,Principal_Residence,denial_rate,384,0.05309723083922657,0.004502919185944334,0.11968881050561185,2.87193127279581e-100,0.03296107856025991,3.471835583790583e-05,0.053140515932095476,0.02040012641489854
2020,Non_City_Counties,Principal_Residence,conversion_rate,385,0.08548991352835911,0.00706550212842126,0.6789991165150577,1.5e-322,-0.05623134568298074,2.070465902581902e-08,-0.06365375949358373,0.026542638229310144
2020,Non_City_Counties,Second_Residence,total_apps,314,0.04206453585219394,15.682758702857784,4.695473251028806,1.19867880864937e-51,-1.9378974934530522,0.0005169848347877293,-2.4954732510288054,0.1661015071179594
2020,Non_City_Counties,Second_Residence,denial_rate,287,0.019367698834757308,0.05433597018186298,0.12070752502168425,1.7090592327296974e-13,0.0782203502219804,0.02507814855901443,-0.07070752502168429,0.5501703649079082
2020,Non_City_Counties,Second_Residence,conversion_rate,314,0.01038384643074497,0.10404156808387419,0.6711851148342353,2.5900435438004222e-101,-0.07459420574332637,0.09830385102252383,0.08881488516576472,0.5445982228569572
2021,City_Counties,Investment_Property,total_apps,331,0.06178224276931288,120.88301380339065,11.841269841269849,4.410764304056799e-38,3.7376775271512117,0.0045963887578469795,9.408730158730155,3.346577065399609e-05
2021,City_Counties,Investment_Property,denial_rate,322,0.017228253137508864,0.01954028813603184,0.11017347258194765,7.840346773145837e-23,0.021425054290733745,0.20523961497372908,0.06440247507435873,0.02677195657955951
2021,City_Counties,Investment_Property,conversion_rate,331,0.032505648012685406,0.043061737027115986,0.6736551096338494,7.993281447780144e-141,-0.05482914455696282,0.027243322608950436,-0.12233080102778045,0.004008682309567498
2021,City_Counties,Principal_Residence,total_apps,335,0.13323451125317654,9172.467959201485,163.1421052631579,3.9920381419294977e-72,-79.69766081871346,1.0464919413419895e-11,-52.35639097744362,0.007540700368428442
2021,City_Counties,Principal_Residence,denial_rate,335,0.09717130299395282,0.006601914178013674,0.08874331499122448,3.822665241987229e-39,0.056494704389296775,9.465203781347143e-09,0.03796414813424451,0.02219434158045029
2021,City_Counties,Principal_Residence,conversion_rate,335,0.1622642520387807,0.007485657009535958,0.7061955258412802,8.452335895978582e-266,-0.08082768403110417,3.761940339046543e-14,-0.05301577026413683,0.002781583175976659
2021,City_Counties,Second_Residence,total_apps,275,0.044966971286429125,22.99812984308064,5.377245508982039,2.274099774563444e-35,-2.1772455089820375,0.0008058971504927443,-1.9424629002863851,0.07121067011647621
2021,City_Counties,Second_Residence,denial_rate,261,0.04108169179358134,0.05274842359703609,0.09853280576561169,1.2016633797507555e-07,0.07790882573931096,0.01454187945580719,0.14850524390401687,0.008499096774083646
2021,City_Counties,Second_Residence,conversion_rate,275,0.03704058281637401,0.08725848319203089,0.7143408664101913,1.7032915651998525e-91,-0.05758164098088879,0.14681978413719537,-0.20632472795927004,0.001981625417530554
2021,Non_City_Counties,Investment_Property,total_apps,375,0.0012030632707386024,245.27351790123456,16.114814814814817,1.0603854302369054e-47,-1.2502314814814834,0.5038399793773864,-0.22592592592593252,0.9662001066385115
2021,Non_City_Counties,Investment_Property,denial_rate,375,0.0401692867132275,0.014906582733966067,0.07861173946432515,6.796216107169243e-23,0.05737412555624608,9.779862415391509e-05,0.024703957184704792,0.5523722573790123
2021,Non_City_Counties,Investment_Property,conversion_rate,375,0.008706746147035926,0.025956789100815315,0.7171067852062877,2.933105801644578e-222,-0.0346870178596681,0.07195025520027791,-0.014790317584771118,0.7874317505062656
2021,Non_City_Counties,Principal_Residence,total_apps,384,0.15037556919784678,17257.654680397725,212.73090909090908,1.7714261399338822e-89,-122.10090909090914,2.4859082944548047e-14,-127.73090909090905,0.004481956789038565
2021,Non_City_Counties,Principal_Residence,denial_rate,382,0.09861213273166247,0.006089998437138382,0.11006110731191462,3.8818504636762684e-75,0.05187191466992283,3.55531668769217e-08,0.0963251917164645,0.0003229213445859678
2021,Non_City_Counties,Principal_Residence,conversion_rate,384,0.1297058870873824,0.009003668155787195,0.6965270942460128,1.9045517746675194e-306,-0.0777677286257899,1.2293631039292014e-11,-0.11110587384860329,0.0006388835245388462
2021,Non_City_Counties,Second_Residence,total_apps,324,0.06802025191123107,19.001569873079635,5.25506072874494,6.418347168222839e-54,-2.804356503392828,2.9968639987730612e-06,-2.255060728744941,0.2135790578654743
2021,Non_City_Counties,Second_Residence,denial_rate,301,0.01639794409666273,0.05909529634604478,0.1210341287991685,3.2587094029352195e-13,0.0745942865013779,0.03427522542610097,-0.07936746213250179,0.576486537281095
2021,Non_City_Counties,Second_Residence,conversion_rate,324,0.022727523393921367,0.09292843875599469,0.6596350326648432,6.198140532569385e-108,-0.08756930496531266,0.034489191656918244,-0.23655810958792028,0.06247441552080961
2022,City_Counties,Investment_Property,total_apps,481,0.07974870377656562,56.06346656830528,6.700000000000001,8.290069959655279e-43,3.4419354838709695,5.27973941238983e-06,7.049999999999999,1.6679268121636063e-07
2022,City_Counties,Investment_Property,denial_rate,472,0.03188973740018908,0.03571587331840055,0.11732612641891846,4.839018666882968e-23,0.07378786138506405,0.00012295098888547828,0.04781763786277686,0.15463894416385854
2022,City_Counties,Investment_Property,conversion_rate,481,0.02222067840604036,0.05628490836160253,0.6670767980098099,5.527786665660467e-184,-0.07056789403465795,0.0030278988625740454,-0.08263003019521536,0.05001279123199046
2022,City_Counties,Principal_Residence,total_apps,507,0.05452996443387681,1930.6512323998165,76.91558441558436,3.8109954988718485e-117,-23.007608955461713,1.0840045635238302e-07,-6.998917748917748,0.3676738599214522
2022,City_Counties,Principal_Residence,denial_rate,505,0.10465389379204137,0.007302769450406452,0.10185371252989775,4.9433202892195075e-70,0.06329936776604915,1.527394564992267e-13,0.03662726148806999,0.01561205729260236
2022,City_Counties,Principal_Residence,conversion_rate,507,0.12855244863804316,0.011000374558103508,0.6837899470072374,0.0,-0.08784659655120491,8.589976280759796e-17,-0.0326240983424516,0.07889006693510975
2022,City_Counties,Second_Residence,total_apps,301,0.01544621254632006,3.6092734919276874,2.495000000000001,2.4355260566488553e-51,-0.3796153846153851,0.1374510434431474,-0.7558695652173912,0.07318997464549176
2022,City_Counties,Second_Residence,denial_rate,259,0.09688557787620788,0.08334936612652386,0.08100423881673888,0.00026322832077768535,0.22322856541606542,3.4248342514966984e-07,0.04399576118326119,0.5214111721779403
2022,City_Counties,Second_Residence,conversion_rate,301,0.05711513546610736,0.14348435013540284,0.6772837301587304,1.0739480849812689e-75,-0.21325004304812004,3.586377360228119e-05,-0.004819962042788228,0.9541828206285794
2022,Non_City_Counties,Investment_Property,total_apps,637,0.004863195026368006,72.73638300899572,8.036809815950921,1.3632574942151105e-73,1.4303434687206158,0.0839597145039902,1.1450083658672616,0.6605848587050237
2022,Non_City_Counties,Investment_Property,denial_rate,625,0.0021580243044944103,0.03552654699076213,0.11593283314628844,3.1823412900986795e-36,0.021193711294382807,0.2488572650065919,-0.001857009979556185,0.9742996528931439
2022,Non_City_Counties,Investment_Property,conversion_rate,637,0.011425099918670023,0.05595857537406851,0.6742868236486976,1.1177962850562674e-274,-0.012416603426246349,0.5882042418889266,-0.19398379334566718,0.007479699562024805
2022,Non_City_Counties,Principal_Residence,total_apps,663,0.07681769001539818,3181.898410369254,97.95833333333334,6.107566242398985e-173,-37.92408675799095,2.5191020012219037e-12,-40.11217948717953,0.011778136040883387
2022,Non_City_Counties,Principal_Residence,denial_rate,663,0.06502461344807509,0.009876655641770732,0.12236322762588211,5.774362851315739e-112,0.06319676320707648,3.2295358173434555e-11,0.030242527062059307,0.2801535664478912
2022,Non_City_Counties,Principal_Residence,conversion_rate,663,0.09318210634257684,0.00948540137650646,0.6662887844139412,0.0,-0.0739878145643106,3.4648661542106095e-15,-0.06222526696189695,0.023570736838243192
2022,Non_City_Counties,Second_Residence,total_apps,406,0.018056136078429375,3.0085002408975154,2.266467065868264,8.568791498400751e-79,-0.5998003992015964,0.010904125953909004,-0.7664670658682624,0.28577637754178253
2022,Non_City_Counties,Second_Residence,denial_rate,357,0.004471861220439077,0.08994456603237382,0.14770362088242878,4.56360073064342e-16,0.028963045784237806,0.5291949680307244,0.15229637911757105,0.2628466197593341
2022,Non_City_Counties,Second_Residence,conversion_rate,406,0.013348301926746409,0.14507069850540813,0.6639811286517872,1.0969488873412008e-111,-0.11036160003225864,0.03270710327584331,-0.16398112865178702,0.29833055675992437
2023,City_Counties,Investment_Property,total_apps,468,0.1371240164746691,31.289970226973193,4.636042402826858,5.68919169757991e-37,4.699528066971799,1.3818888797073445e-15,3.891735374950927,0.00010221114525560289
2023,City_Counties,Investment_Property,denial_rate,445,0.0012027263461991122,0.05416963628724826,0.15920304206821062,1.4340818572980435e-25,0.014411366338636631,0.5527154204267675,-0.012184320049488589,0.769003050712938
2023,City_Counties,Investment_Property,conversion_rate,468,0.011677707514826774,0.08188628708074074,0.6243283953973,5.887269016435801e-139,-0.06543836729821756,0.02478591582886134,0.009805324459459183,0.847025234904012
2023,City_Counties,Principal_Residence,total_apps,507,0.009384795080500608,1322.8720821125603,58.41747572815535,1.8132553461614556e-105,-4.713772024451641,0.18341888916863217,9.304746494066869,0.14813696980568208
2023,City_Counties,Principal_Residence,denial_rate,507,0.11368709831038049,0.0070418819818258045,0.111204295569559,1.1289349491047992e-81,0.06543638639379849,7.714322629812312e-15,0.03176929297481905,0.032562101753457424
2023,City_Counties,Principal_Residence,conversion_rate,507,0.08310849483569283,0.010314716743098593,0.6610087083891465,0.0,-0.0639084624568085,2.352940389071351e-10,-0.05653741014203932,0.001720045475248768
2023,City_Counties,Second_Residence,total_apps,221,0.0071169319981672086,1.3864706087889476,1.6959459459459463,4.1483894603389645e-43,0.1611969111969112,0.3870871759368141,-0.22535771065182852,0.4587221147919016
2023,City_Counties,Second_Residence,denial_rate,181,0.05165610975988233,0.11834517943905624,0.13414634146341467,2.9421520587870485e-05,0.08748486421034432,0.14315492676518546,0.32039911308203994,0.003777411723677197
2023,City_Counties,Second_Residence,conversion_rate,221,0.04623093851396898,0.17590533736308223,0.6255630630630631,4.5728422259456895e-45,-0.07267190660047787,0.2738931824893169,-0.3461512983571807,0.0015744215887785137
2023,Non_City_Counties,Investment_Property,total_apps,619,0.0023521429770888558,37.52331370355687,6.34526315789474,2.1305216029487554e-82,0.21112781954887233,0.7260998259737049,2.2001913875598107,0.2405113838393201
2023,Non_City_Counties,Investment_Property,denial_rate,601,0.00284277164391189,0.04311704178346685,0.13350826263702598,8.284625960569848e-38,-0.027215613213419382,0.19233052208906365,-0.008147512276275744,0.8979582257899258
2023,Non_City_Counties,Investment_Property,conversion_rate,619,6.645286608120138e-05,0.06795683317254243,0.6476441344356547,7.743188687998275e-236,-0.0012130003331360852,0.9622765211353543,-0.01590466178709063,0.8418889813499187
2023,Non_City_Counties,Principal_Residence,total_apps,661,0.05349914693507152,2257.8899000049387,81.55268389662024,3.4409631559856e-170,-26.759580448344405,4.088070684847133e-09,-23.168068512004886,0.08378939623675445
2023,Non_City_Counties,Principal_Residence,denial_rate,661,0.04687989940914361,0.01087184014701595,0.12824283720102247,1.512145698594861e-111,0.05462419733957589,4.252219497310598e-08,0.04940989938456505,0.09283342742398912
2023,Non_City_Counties,Principal_Residence,conversion_rate,661,0.04667936827117247,0.009999832806673629,0.6504401386622771,0.0,-0.053490343642806054,2.2355926362299263e-08,-0.023215836346541466,0.409910824084706
2023,Non_City_Counties,Second_Residence,total_apps,306,0.005150882432479187,1.6381925300044953,1.7258064516129026,1.5335008290637465e-61,-0.17863664029214782,0.3594743841976481,-0.5258064516129026,0.366177748070849
2023,Non_City_Counties,Second_Residence,denial_rate,243,0.02918346819212303,0.1470537208504801,0.20341666666666652,1.6250297919369916e-12,0.12158333333333335,0.07012862582782427,0.4632500000000004,0.04009379286724318
2023,Non_City_Counties,Second_Residence,conversion_rate,306,0.020699990610976604,0.19021509787774527,0.5624663978494622,4.174000146606485e-58,-0.12284375634002814,0.06497951632691298,-0.3624663978494624,0.06810257778003713
